label,text,_orig_split,split,aug_type
0,:-) yeah! Lol. Luckily i didn't have a starring role like you!,train,train,clean
0,Pls help me tell Ashley that i cant find her number oh,train,train,clean
0,U gd lor go shopping i got stuff to do. U wan 2 watch infernal affairs a not? Come lar...,train,train,clean
0,Of course ! Don't tease me ... You know I simply must see ! *grins* ... Do keep me posted my prey ... *loving smile* *devouring kiss*,train,train,clean
0,"I prefer my free days... Tues, wed, fri oso can... Ü ask those workin lor...",train,train,clean
1,from www.Applausestore.com MonthlySubscription@50p/msg max6/month T&CsC web age16 2stop txt stop,train,train,clean
0,"Aight, I'll text you when I'm back",train,train,clean
1,Marvel Mobile Play the official Ultimate Spider-man game (£4.50) on ur mobile right now. Text SPIDER to 83338 for the game & we ll send u a FREE 8Ball wallpaper,train,train,clean
0,How would my ip address test that considering my computer isn't a minecraft server,train,train,clean
0,Dude how do you like the buff wind.,train,train,clean
0,No that just means you have a fat head,train,train,clean
0,Are you at work right now ?,train,train,clean
0,I'm awake oh. What's up.,train,train,clean
0,Ü neva tell me how i noe... I'm not at home in da aft wat... ,train,train,clean
0,"Sorry that took so long, omw now",train,train,clean
0,Same as kallis dismissial in 2nd test:-).,train,train,clean
0,You didnt complete your gist oh.,train,train,clean
1,okmail: Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm,train,train,clean
0,"K, wen ur free come to my home and also tel vikky i hav sent mail to him also.. Better come evening il be free today aftr 6pm..:-)",train,train,clean
0,Lol please do. Actually send a pic of yourself right now. I wanna see. Pose with a comb and hair dryer or something.,train,train,clean
0,After completed degree. There is no use in joining finance.,train,train,clean
0,Hey mate. Spoke to the mag people. We‘re on.  the is deliver by the end of the month. Deliver on the 24th sept. Talk later. ,train,train,clean
0,As if i wasn't having enough trouble sleeping.,train,train,clean
0,I attended but nothing is there.,train,train,clean
0,He's really into skateboarding now despite the fact that he gets thrown off of it and winds up with bandages and shit all over his arms every five minutes,train,train,clean
1,"Free-message: Jamster!Get the crazy frog sound now! For poly text MAD1, for real text MAD2 to 88888. 6 crazy sounds for just 3 GBP/week! 16+only! T&C's apply",train,train,clean
1,Your B4U voucher w/c 27/03 is MARSMS. Log onto www.B4Utele.com for discount credit. To opt out reply stop. Customer care call 08717168528,train,train,clean
0,"Haha awesome, I might need to take you up on that, what you doin tonight?",train,train,clean
0,Are you staying in town ?,train,train,clean
0,"V-aluable. A-ffectionate. L-oveable. E-ternal. N-oble. T-ruthful. I-ntimate. N-atural. E-namous. Happy ""VALENTINES DAY"" in advance",train,train,clean
0,Is ur changes 2 da report big? Cos i've already made changes 2 da previous report.,train,train,clean
0,Both :) i shoot big loads so get ready!,train,train,clean
0,Life style garments account no please.,train,train,clean
0,No my mum went 2 dentist.,train,train,clean
0,I‘m going to try for 2 months ha ha only joking,train,train,clean
0,I'm really sorry i won't b able 2 do this friday.hope u can find an alternative.hope yr term's going ok:-),train,train,clean
0,"Guy, no flash me now. If you go call me, call me. How madam. Take care oh.",train,train,clean
0,"Sorry, I'll call later  &lt;#&gt; mins",train,train,clean
1,"accordingly. I repeat, just text the word ok on your mobile phone and send",train,train,clean
0,Yo guess what I just dropped,train,train,clean
0,Good morning pookie pie! Lol hope I didn't wake u up,train,train,clean
0,Dear reached railway. What happen to you,train,train,clean
0,says the  &lt;#&gt;  year old with a man and money. I'm down to my last  &lt;#&gt; . Still waiting for that check.,train,train,clean
0,Is that seriously how you spell his name?,train,train,clean
1,"Congratulations! Thanks to a good friend U have WON the £2,000 Xmas prize. 2 claim is easy, just call 08718726978 NOW! Only 10p per minute. BT-national-rate",train,train,clean
0,"I thought i'd get him a watch, just cos thats the kind of thing u get4an18th. And he loves so much!",train,train,clean
0,Ultimately tor motive tui achieve korli.,train,train,clean
0,I'm working technical support :)voice process.,train,train,clean
0,Dear where you will be when i reach there,train,train,clean
0,How stupid to say that i challenge god.You dont think at all on what i write instead you respond immed.,train,train,clean
0,Today i'm not workin but not free oso... Gee... Thgt u workin at ur fren's shop ? ,train,train,clean
0,Nope. I just forgot. Will show next week,train,train,clean
0,Yeah right! I'll bring my tape measure fri!,train,train,clean
0,Miserable. They don't tell u that the side effects of birth control are massive gut wrenching cramps for the first 2 months. I didn't sleep at all last night.,train,train,clean
0,Sac will score big hundred.he is set batsman:-),train,train,clean
0,Yay! You better not have told that to 5 other girls either.,train,train,clean
0,"Hello. Sort of out in town already. That . So dont rush home, I am eating nachos. Will let you know eta.",train,train,clean
0,I cant wait to see you! How were the photos were useful? :),train,train,clean
0,Where's my boytoy? I miss you ... What happened?,train,train,clean
0,"It could work, we'll reach a consensus at the next meeting",train,train,clean
0,"Nope. Since ayo travelled, he has forgotten his guy",train,train,clean
0,Yar but they say got some error.,train,train,clean
0,And you! Will expect you whenever you text! Hope all goes well tomo ,train,train,clean
0,Pls i wont belive god.not only jesus.,train,train,clean
0,Don no da:)whats you plan?,train,train,clean
0,"""Hey! do u fancy meetin me at 4 at cha  hav a lil beverage on me. if not txt or ring me and we can meet up l8r. quite tired got in at 3 v.pist ;) love Pete x x x""",train,train,clean
0,Shopping? Eh ger i toking abt syd leh...Haha,train,train,clean
0,When should I come over?,train,train,clean
1,U have won a nokia 6230 plus a free digital camera. This is what u get when u win our FREE auction. To take part send NOKIA to 83383 now. POBOX114/14TCR/W1 16,train,train,clean
0,"Good afternoon on this glorious anniversary day, my sweet J !! I hope this finds you happy and content, my Prey. I think of you and send a teasing kiss from across the sea coaxing images of fond souveniers ... You Cougar-Pen",train,train,clean
0,No:-)i got rumour that you going to buy apartment in chennai:-),train,train,clean
0,"Oh, then your phone phoned me but it disconnected",train,train,clean
0,what I meant to say is cant wait to see u again getting bored of this bridgwater banter,train,train,clean
0,"A swt thought: ""Nver get tired of doing little things 4 lovable persons.."" Coz..somtimes those little things occupy d biggest part in their Hearts.. Gud ni8",train,train,clean
1,"Hack Chat. Get backdoor entry into 121 chat rooms at a fraction of the cost. Reply NEO69 or call 09050280520, to subscribe 25p pm. DPS, Bcm box 8027 Ldn, wc1n3xx",train,train,clean
0,"not that I know of, most people up here are still out of town",train,train,clean
0,Die... I accidentally deleted e msg i suppose 2 put in e sim archive. Haiz... I so sad...,train,train,clean
1,FreeMsg Today's the day if you are ready! I'm horny & live in your town. I love sex fun & games! Netcollex Ltd 08700621170150p per msg reply Stop to end,train,train,clean
0,Hello my little party animal! I just thought I'd buzz you as you were with your friends ...*grins*... Reminding you were loved and send a naughty adoring kiss,train,train,clean
0,"No dude, its not fake..my frnds got money, thts y i'm reffering u..if u member wit my mail link, u vl be credited  &lt;#&gt; rs and il be getiing  &lt;#&gt; rs..i can draw my acc wen it is  &lt;#&gt; rs..",train,train,clean
0,Why are u up so early?,train,train,clean
0,I dled 3d its very imp,train,train,clean
0,I absolutely LOVE South Park! I only recently started watching the office.,train,train,clean
0,I'll meet you in the lobby,train,train,clean
1,100 dating service cal;l 09064012103 box334sk38ch,train,train,clean
0,Be sure to check your yahoo email. We sent photos yesterday,train,train,clean
0,Are you available for soiree on June 3rd?,train,train,clean
0,Which channel:-):-):):-).,train,train,clean
0,Howz pain.it will come down today.do as i said ystrday.ice and medicine.,train,train,clean
0,And by when you're done I mean now,train,train,clean
0,But i'm surprised she still can guess right lor...,train,train,clean
0,"Goodmorning, today i am late for 1hr.",train,train,clean
0,Sitting in mu waiting for everyone to get out of my suite so I can take a shower,train,train,clean
1,SMS AUCTION You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,train,train,clean
0,I tot it's my group mate... Lucky i havent reply... Wat time do ü need to leave... ,train,train,clean
0,Friends that u can stay on fb chat with,train,train,clean
0,"Awesome, be there in a minute",train,train,clean
0,Ugh just got outta class,train,train,clean
1,Knock Knock Txt whose there to 80082 to enter r weekly draw 4 a £250 gift voucher 4 a store of yr choice. T&Cs www.tkls.com age16 to stoptxtstop£1.50/week,train,train,clean
1,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,train,train,clean
0,Check wid corect speling i.e. Sarcasm,train,train,clean
0,Yes:)sura in sun tv.:)lol.,train,train,clean
1,"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic",train,train,clean
0,What u talking bout early morning? It's almost noon where your at!,train,train,clean
0,"It's fine, imma get a drink or somethin. Want me to come find you?",train,train,clean
0,Was actually sleeping and still might when u call back. So a text is gr8. You rock sis. Will send u a text wen i wake.,train,train,clean
0,"Hey ! I want you ! I crave you ! I miss you ! I need you ! I love you, Ahmad Saeed al Hallaq ...",train,train,clean
0,Many more happy returns of the day. I wish you happy birthday.,train,train,clean
0,It is only yesterday true true.,train,train,clean
1,"Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm",train,train,clean
0,Mmmm ... Fuck ... Not fair ! You know my weaknesses ! *grins* *pushes you to your knee's* *exposes my belly and pulls your head to it* Don't forget ... I know yours too *wicked smile*,train,train,clean
0,Lol no ouch but wish i'd stayed out a bit longer,train,train,clean
0,IM GONNA MISS U SO MUCH,train,train,clean
0,Webpage s not available!,train,train,clean
0,What type of stuff do you sing?,train,train,clean
0,But you dint in touch with me.,train,train,clean
0,"Christmas is An occasion that is Celebrated as a Reflection of UR... Values..., Desires..., Affections...&amp; Traditions.... Have an ideal Christmas...",train,train,clean
0,How many times i told in the stage all use to laugh. You not listen aha.,train,train,clean
0,"I'm a guy, browsin is compulsory",train,train,clean
0,Hey happy birthday...,train,train,clean
0,"Yes, princess. Are you going to make me moan?",train,train,clean
0,Not thought bout it... || Drink in tap & spile at seven. || Is that pub on gas st off broad st by canal. || Ok?,train,train,clean
0,"""Its Ur luck to Love someone. Its Ur fortune to Love the one who Loves U. But, its a miracle to Love a person who can't Love anyone except U..."" Gud nyt...",train,train,clean
0,K.then any other special?,train,train,clean
1,Call 09095350301 and send our girls into erotic ecstacy. Just 60p/min. To stop texts call 08712460324 (nat rate),train,train,clean
0,"""HEY BABE! FAR 2 SPUN-OUT 2 SPK AT DA MO... DEAD 2 DA WRLD. BEEN SLEEPING ON DA SOFA ALL DAY, HAD A COOL NYTHO, TX 4 FONIN HON, CALL 2MWEN IM BK FRMCLOUD 9! J X""",train,train,clean
0,Ok.. Ü finishing soon?,train,train,clean
0,"Dont worry, 1 day very big lambu ji vl come..til then enjoy batchlor party:-)",train,train,clean
0,Hey next sun 1030 there's a basic yoga course... at bugis... We can go for that... Pilates intro next sat.... Tell me what time you r free,train,train,clean
0,"The affidavit says  &lt;#&gt;  E Twiggs St, division g, courtroom  &lt;#&gt; , &lt;TIME&gt;  AM. I'll double check and text you again tomorrow",train,train,clean
0,Come to medical college at 7pm ......forward it da,train,train,clean
0,Ugh fuck it I'm resubbing to eve,train,train,clean
0,Hi baby ive just got back from work and i was wanting to see u allday! I hope i didnt piss u off on the phone today. If u are up give me a call xxx,train,train,clean
0,Your daily text from me – a favour this time,train,train,clean
0,When u wana see it then,train,train,clean
0,Hey mr whats the name of that bill brison book the one about language and words ,train,train,clean
0,When you are big..| God will bring success.,train,train,clean
0,Much better now thanks lol,train,train,clean
0,My darling sister. How are you doing. When's school resuming. Is there a minimum wait period before you reapply? Do take care,train,train,clean
0,"Since when, which side, any fever, any vomitin.",train,train,clean
0,Hey you can pay. With salary de. Only  &lt;#&gt; .,train,train,clean
0,Yeah we do totes. When u wanna?,train,train,clean
0,Apps class varaya elaya.,train,train,clean
0,I love working from home :),train,train,clean
0,"Its ok chikku, and its my 1 of favourite song..:-)",train,train,clean
0,"idc get over here, you are not weaseling your way out of this shit twice in a row",train,train,clean
0,"I feel like a dick because I keep sleeping through your texts and facebook messages. Sup, you in town?",train,train,clean
0,"Very hurting n meaningful lines ever: ""I compromised everything for my love, But at d end my love compromised me for everything:-("".. Gud mornin:-)",train,train,clean
0,"Yes..but they said its IT.,",train,train,clean
0,Sian... Aft meeting supervisor got work 2 do liao... U working now?,train,train,clean
0,Lol yes. Our friendship is hanging on a thread cause u won't buy stuff.,train,train,clean
0,I got to video tape pple type in message lor. U so free wan 2 help me? Hee... Cos i noe u wan 2 watch infernal affairs so ask u along. Asking shuhui oso.,train,train,clean
0,"Babe! I fucking love you too !! You know? Fuck it was so good to hear your voice. I so need that. I crave it. I can't get enough. I adore you, Ahmad *kisses*",train,train,clean
0,"Call me, i am senthil from hsbc.",train,train,clean
1,Am new 2 club & dont fink we met yet Will B gr8 2 C U Please leave msg 2day wiv ur area 09099726553 reply promised CARLIE x Calls£1/minMobsmore LKPOBOX177HP51FL,train,train,clean
0,Also where's the piece,train,train,clean
0,"You have come into my life and brought the sun ..Shiny down on me, warming my heart. Putting a constant smile on my face ... Making me feel loved and cared for",train,train,clean
0,"Yes obviously, but you are the eggs-pert and the potato head… Speak soon! ",train,train,clean
0,ALRITE,train,train,clean
1,Someone has conacted our dating service and entered your phone because they fancy you!To find out who it is call from landline 09111030116. PoBox12n146tf15,train,train,clean
0,"Same here, but I consider walls and bunkers and shit important just because I never play on peaceful but I guess your place is high enough that it don't matter",train,train,clean
0,Aiyar dun disturb u liao... Thk u have lots 2 do aft ur cupboard come...,train,train,clean
0,"Hey chief, can you give me a bell when you get this. Need to talk to you about this royal visit on the 1st june. ",train,train,clean
0,"If we hit it off, you can move in with me :)",train,train,clean
0,Takin a shower now but yeah I'll leave when I'm done,train,train,clean
0,See? I thought it all through,train,train,clean
0,When you came to hostel.,train,train,clean
1,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call",train,train,clean
0,"I keep seeing weird shit and bein all ""woah"" then realising it's actually reasonable and I'm all ""oh""",train,train,clean
0,Oh k. . I will come tomorrow,train,train,clean
0,Love it! I want to flood that pretty pussy with cum...,train,train,clean
0,No need lar i go engin? Cos my sis at arts today...,train,train,clean
0,K.k.this month kotees birthday know?,train,train,clean
1,"Xmas & New Years Eve tickets are now on sale from the club, during the day from 10am till 8pm, and on Thurs, Fri & Sat night this week. They're selling fast!",train,train,clean
0,ITS A LAPTOP TAKE IT WITH YOU.,train,train,clean
0,Ok that's great thanx a lot.,train,train,clean
0,Can i meet ü at 5.. As 4 where depends on where ü wan 2 in lor..,train,train,clean
0,"""CHA QUITEAMUZING THATSCOOL BABE,PROBPOP IN & CU SATTHEN HUNNY 4BREKKIE! LOVE JEN XXX. PSXTRA LRG PORTIONS 4 ME PLEASE """,train,train,clean
0,Did you try making another butt.,train,train,clean
1,Dear Subscriber ur draw 4 £100 gift voucher will b entered on receipt of a correct ans. When was Elvis Presleys Birthday? TXT answer to 80062,train,train,clean
0,Dun b sad.. It's over.. Dun thk abt it already. Concentrate on ur other papers k.,train,train,clean
0,Speaking of does he have any cash yet?,train,train,clean
0,Aight what time you want me to come up?,train,train,clean
0,I hate when she does this. She turns what should be a fun shopping trip into an annoying day of how everything would look in her house.,train,train,clean
0,I'm at bruce &amp; fowler now but I'm in my mom's car so I can't park (long story),train,train,clean
0,New car and house for my parents.:)i have only new job in hand:),train,train,clean
1,"SMS. ac sun0819 posts HELLO:""You seem cool, wanted to say hi. HI!!!"" Stop? Send STOP to 62468",train,train,clean
0,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,",train,train,clean
0,"Now, whats your house # again ? And do you have any beer there ?",train,train,clean
0,"It doesnt make sense to take it there unless its free. If you need to know more, wikipedia.com",train,train,clean
0,Want to send me a virtual hug?... I need one,train,train,clean
1,Thanks for your subscription to Ringtone UK your mobile will be charged £5/month Please confirm by replying YES or NO. If you reply NO you will not be charged,train,train,clean
0,You intrepid duo you! Have a great time and see you both soon. ,train,train,clean
1,Do you want a new video handset? 750 anytime any network mins? Half Price Line Rental? Camcorder? Reply or call 08000930705 for delivery tomorrow,train,train,clean
0,Hi darlin im on helens fone im gonna b up the princes 2 nite please come up tb love Kate,train,train,clean
0,Just curious because my cuz asked what I was up to,train,train,clean
0,In meeting da. I will call you,train,train,clean
0,No problem. How are you doing?,train,train,clean
1,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update VCo FREE on 08002986906 ,train,train,clean
1,"Bears Pic Nick, and Tom, Pete and ... Dick. In fact, all types try gay chat with photo upload call 08718730666 (10p/min). 2 stop texts call 08712460324",train,train,clean
1,"Ur balance is now £600. Next question: Complete the landmark, Big, A. Bob, B. Barry or C. Ben ?. Text A, B or C to 83738. Good luck!",train,train,clean
1,Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop www.gamb.tv,train,train,clean
0,Yar else i'll thk of all sorts of funny things.,train,train,clean
0,"K, can I pick up another 8th when you're done?",train,train,clean
0,The message sent is askin for  &lt;#&gt; dollars. Shoul i pay  &lt;#&gt;  or  &lt;#&gt; ?,train,train,clean
0,"Sir, i am waiting for your call.",train,train,clean
0,"That's good, because I need drugs",train,train,clean
0,"Carlos took a while (again), we leave in a minute",train,train,clean
0,Any chance you might have had with me evaporated as soon as you violated my privacy by stealing my phone number from your employer's paperwork. Not cool at all. Please do not contact me again or I will report you to your supervisor.,train,train,clean
0,How was txting and driving,train,train,clean
0,Yeah so basically any time next week you can get away from your mom &amp; get up before 3,train,train,clean
0,Yes I started to send requests to make it but pain came back so I'm back in bed. Double coins at the factory too. I gotta cash in all my nitros.,train,train,clean
0,Hi my email address has changed now it is ,train,train,clean
0,I tot u reach liao. He said t-shirt.,train,train,clean
1,Ur HMV Quiz cash-balance is currently £500 - to maximize ur cash-in now send HMV1 to 86688 only 150p/msg,train,train,clean
0,No. On the way home. So if not for the long dry spell the season would have been over,train,train,clean
0,"If you're still up, maybe leave the credit card so I can get gas when I get back like he told me to",train,train,clean
0,what are your new years plans?,train,train,clean
1,"To review and KEEP the fantastic Nokia N-Gage game deck with Club Nokia, go 2 www.cnupdates.com/newsletter. unsubscribe from alerts reply with the word OUT",train,train,clean
0,Or just do that 6times,train,train,clean
0,K.k:)advance happy pongal.,train,train,clean
0,I am not having her number sir,train,train,clean
0,"wow. You're right! I didn't mean to do that. I guess once i gave up on boston men and changed my search location to nyc, something changed. Cuz on my signin page it still says boston.",train,train,clean
0,Am going to take bath ill place the key in window:-),train,train,clean
1,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC 08718720201 HG/Suite342/2Lands Row/W1J6HL,train,train,clean
0,You've always been the brainy one.,train,train,clean
0,K..k:)how much does it cost?,train,train,clean
0,"Dear Hero,i am leaving to qatar tonite for an apt opportunity.pls do keep in touch at  &lt;EMAIL&gt; ,kerala",train,train,clean
0,Yes when is the appt again?,train,train,clean
0,K I'll take care of it,train,train,clean
0,"So check your errors and if you had difficulties, do correction.",train,train,clean
0,Kay... Since we are out already ,train,train,clean
0,That's good. Lets thank God. Please complete the drug. Have lots of water. And have a beautiful day.,train,train,clean
0,Shant disturb u anymore... Jia you...,train,train,clean
0,I told that am coming on wednesday.,train,train,clean
0,am up to my eyes in philosophy,train,train,clean
0,I'm in office now . I will call you  &lt;#&gt;  min:),train,train,clean
0,Dun need to use dial up juz open da browser n surf...,train,train,clean
0,I had it already..sabarish asked me to go..,train,train,clean
0,"HI HUN! IM NOT COMIN 2NITE-TELL EVERY1 IM SORRY 4 ME, HOPE U AVA GOODTIME!OLI RANG MELNITE IFINK IT MITE B SORTED,BUT IL EXPLAIN EVERYTHIN ON MON.L8RS.x",train,train,clean
0,"Okies... I'll go yan jiu too... We can skip ard oso, go cine den go mrt one, blah blah blah... ",train,train,clean
0,This pen thing is beyond a joke. Wont a Biro do? Don't do a masters as can't do this ever again! ,train,train,clean
0,Its posible dnt live in  &lt;#&gt; century cm frwd n thnk different,train,train,clean
0,Well obviously not because all the people in my cool college life went home ;_;,train,train,clean
0,I thk u dun haf 2 hint in e forum already lor... Cos i told ron n darren is going 2 tell shuhui.,train,train,clean
0,My house here e sky quite dark liao... If raining then got excuse not 2 run already rite... Hee...,train,train,clean
0,Keep my payasam there if rinu brings,train,train,clean
0,"Hiya, sorry didn't hav signal. I haven't seen or heard from and neither has, which is unusual in itself! I'll put on the case and get him to sort it out! Hugs and snogs.",train,train,clean
0,Can you call me plz. Your number shows out of coveragd area. I have urgnt call in vasai &amp; have to reach before 4'o clock so call me plz,train,train,clean
0,Ugh its been a long day. I'm exhausted. Just want to cuddle up and take a nap,train,train,clean
0,Wishing you a beautiful day. Each moment revealing even more things to keep you smiling. Do enjoy it.,train,train,clean
0,Yes princess! I want to please you every night. Your wish is my command...,train,train,clean
0,Leaving to qatar tonite in search of an opportunity.all went fast.pls add me in ur prayers dear.Rakhesh,train,train,clean
1,INTERFLORA - It's not too late to order Interflora flowers for christmas call 0800 505060 to place your order before Midnight tomorrow.,train,train,clean
1,Our brand new mobile music service is now live. The free music player will arrive shortly. Just install on your phone to browse content from the top artists.,train,train,clean
0,U coming 2 pick me?,train,train,clean
0,Yup i'm elaborating on the safety aspects and some other issues..,train,train,clean
0,Lol u still feeling sick?,train,train,clean
0,I wud never mind if u dont miss me or if u dont need me.. But u wil really hurt me wen u need me &amp; u dont tell me......... Take care:-),train,train,clean
0,How have your little darlings been so far this week? Need a coffee run tomo?Can't believe it's that time of week already …,train,train,clean
0,"Hello, my love. What are you doing? Did you get to that interview today? Are you you happy? Are you being a good boy? Do you think of me?Are you missing me ?",train,train,clean
0,This weekend is fine (an excuse not to do too much decorating),train,train,clean
0,Ok lor ü reaching then message me.,train,train,clean
0,"Haha... Where got so fast lose weight, thk muz go 4 a month den got effect... Gee,later we go aust put bk e weight.",train,train,clean
0,Yeah imma come over cause jay wants to do some drugs,train,train,clean
0,I havent add ü yet right.. ,train,train,clean
0,Will do. Was exhausted on train this morning. Too much wine and pie. You sleep well too,train,train,clean
0,For fear of fainting with the of all that housework you just did? Quick have a cuppa,train,train,clean
0,Miss call miss call khelate kintu opponenter miss call dhorte lage. Thats d rule. One with great phone receiving quality wins.,train,train,clean
0,S:)no competition for him.,train,train,clean
0,U buy newspapers already?,train,train,clean
1,"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000928. PoBox45W2TG150P",train,train,clean
0,Well keep in mind I've only got enough gas for one more round trip barring a sudden influx of cash,train,train,clean
0,Id have to check but there's only like 1 bowls worth left,train,train,clean
0,"Thanks da thangam, i feel very very happy dear. I also miss you da.",train,train,clean
0,Why i come in between you people,train,train,clean
0,"K I'm ready,  &lt;#&gt; ?",train,train,clean
0,PISS IS TALKING IS SOMEONE THAT REALISE U THAT POINT THIS AT IS IT.(NOW READ IT BACKWARDS),train,train,clean
0,"I don't know, same thing that's wrong everyso often, he panicks starts goin on bout not bein good enough …",train,train,clean
0,Yeah I imagine he would be really gentle. Unlike the other docs who treat their patients like turkeys.,train,train,clean
1,YOU ARE CHOSEN TO RECEIVE A £350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.,train,train,clean
0,Hope this text meets you smiling. If not then let this text give you a reason to smile. Have a beautiful day.,train,train,clean
0,Thts wat Wright Brother did to fly..,train,train,clean
0,"… we r stayin here an extra week, back next wed. How did we do in the rugby this weekend? Hi to and and , c u soon """,train,train,clean
0,Was the actual exam harder than NBME,train,train,clean
0,Huh i cant thk of more oredi how many pages do we have?,train,train,clean
0,Oh ic. I thought you meant mary jane.,train,train,clean
0,Thx. All will be well in a few months,train,train,clean
0,Doing my masters. When will you buy a bb cos i have for sale and how's bf,train,train,clean
0,K sure am in my relatives home. Sms me de. Pls:-),train,train,clean
0,"Lemme know when I can swing by and pick up, I'm free basically any time after 1 all this semester",train,train,clean
0,Ok u can take me shopping when u get paid =D,train,train,clean
0,I will be gentle princess! We will make sweet gentle love...,train,train,clean
0,"Did you say bold, then torch later. Or one torch and 2bold?",train,train,clean
0,Jus came back fr lunch wif my sis only. U leh?,train,train,clean
0,"Dad wanted to talk about the apartment so I got a late start, omw now",train,train,clean
1,Win a £1000 cash prize or a prize worth £5000,train,train,clean
1,"BangBabes Ur order is on the way. U SHOULD receive a Service Msg 2 download UR content. If U do not, GoTo wap. bangb. tv on UR mobile internet/service menu",train,train,clean
0,I am getting threats from your sales executive Shifad as i raised complaint against him. Its an official message.,train,train,clean
0,I know a few people I can hit up and fuck to the yes,train,train,clean
0,HI DARLIN I FINISH AT 3 DO U 1 2 PICK ME UP OR MEET ME? TEXT BACK ON THIS NUMBER LUV KATE XXX,train,train,clean
0,I will come with karnan car. Please wait till 6pm will directly goto doctor.,train,train,clean
0,I'm on the bus. Love you,train,train,clean
0,Ü only send me the contents page...,train,train,clean
0,Normally i use to drink more water daily:),train,train,clean
0,Hui xin is in da lib.,train,train,clean
1,Email AlertFrom: Jeri StewartSize: 2KBSubject: Low-cost prescripiton drvgsTo listen to email call 123,train,train,clean
0,:-( sad puppy noise,train,train,clean
0,R U &SAM P IN EACHOTHER. IF WE MEET WE CAN GO 2 MY HOUSE,train,train,clean
1,U are subscribed to the best Mobile Content Service in the UK for £3 per 10 days until you send STOP to 82324. Helpline 08706091795,train,train,clean
0,"Thats a bit weird, even ?- where is the do supposed to be happening? But good idea, sure they will be in pub!",train,train,clean
0,Can you let me know details of fri when u find out cos I'm not in tom or fri. mentionned chinese. Thanks,train,train,clean
0,"Can you pls pls send me a mail on all you know about relatives coming to deliver here? All you know about costs, risks, benefits and anything else. Thanks.",train,train,clean
1,"U were outbid by simonwatson5120 on the Shinco DVD Plyr. 2 bid again, visit sms. ac/smsrewards 2 end bid notifications, reply END OUT",train,train,clean
0,"There're some people by mu, I'm at the table by lambda",train,train,clean
0,She doesnt need any test.,train,train,clean
0,Depends on individual lor e hair dresser say pretty but my parents say look gong. U kaypoh.. I also dunno wat she collecting.,train,train,clean
0,"Sorry, went to bed early, nightnight",train,train,clean
0,"Actually, my mobile is full of msg. And i m doing a work online, where i need to send them  &lt;#&gt;  sent msg i wil explain u later.",train,train,clean
0,"Nah can't help you there, I've never had an iphone",train,train,clean
0,Hello boytoy ! Geeee ... I'm missing you today. I like to send you a tm and remind you I'm thinking of you ... And you are loved ... *loving kiss*,train,train,clean
0,Oh oh... Wasted... Den muz chiong on sat n sun liao...,train,train,clean
0,K come to nordstrom when you're done,train,train,clean
0,Ill be there on  &lt;#&gt;  ok.,train,train,clean
0,Lil fever:) now fine:),train,train,clean
0,I always chat with you. In fact i need money can you raise me?,train,train,clean
1,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,train,train,clean
0,"Sorry man, accidentally left my phone on silent last night and didn't check it til I got up",train,train,clean
0,And several to you sir.,train,train,clean
0,Omg how did u know what I ate?,train,train,clean
0,That's a shame! Maybe cld meet for few hrs tomo?,train,train,clean
1,"This is the 2nd time we have tried to contact u. U have won the £400 prize. 2 claim is easy, just call 087104711148 NOW! Only 10p per minute. BT-national-rate",train,train,clean
0,From tomorrow onwards eve 6 to 3 work.,train,train,clean
0,Oh:)as usual vijay film or its different?,train,train,clean
0,Yup n her fren lor. I'm meeting my fren at 730.,train,train,clean
0,"Aight no rush, I'll ask jay",train,train,clean
0,"""Im at arestaurant eating squid! i will be out about 10:30 wanna dosomething or is that to late?""",train,train,clean
1,"Call 09094100151 to use ur mins! Calls cast 10p/min (mob vary). Service provided by AOM, just GBP5/month. AOM Box61,M60 1ER until u stop. Ages 18+ only!",train,train,clean
